airline_name,link,title,author,author_country,date,content,lounge_name,airport,lounge_type,date_visit,type_traveller,overall_rating,comfort_rating,cleanliness_rating,bar_beverages_rating,catering_rating,washrooms_rating,wifi_connectivity_rating,staff_service_rating,recommended
delta-air-lines,/lounge-reviews/delta-air-lines,Delta Air Lines Skyclub First & Business Class Lounge - Atlanta Hartsfield Airport,S Koenig,Brazil,2014-08-06,First time we used the rather new (remodeled) lounge in the international terminal (F). Large comfortable. Plenty of showers. Outdoor patio appended to the main lounge area was nice. Small but decent selection of free snacks beverages. Clean. Can take some time to get from here to domestic gates but not a big problem.,DELTA AIR LINES SKYCLUB FIRST & BUSINESS CLASS LOUNGE REVIEW,Atlanta Hartsfield Airport,Business Class,NA,NA,4,4,4,3,3,4,4,4,1
british-airways,/lounge-reviews/british-airways,British Airways First Class Concorde Room Lounge Customer - London Heathrow Airport,Paul Browne,NA,2010-05-01,Very impressive from the welcome at the door to every member of the staff encountered. Lovely ambience with a lot of room to move around. Took lunch in the Dining Room which was the only disappointment.,BRITISH AIRWAYS FIRST CLASS CONCORDE ROOM LOUNGE CUSTOMER REVIEW,London Heathrow Airport,First Class,NA,NA,5,5,5,5,4,5,5,5,0
delta-air-lines,/lounge-reviews/delta-air-lines,Delta Air Lines Skyclub Business Class Lounge - Atlanta Hartsfield Airport,M Liebmann,United States,2013-12-23,It has been expanded and improved. Granted the food choices were still somewhat limited but the choices had increased in number. In addition there are now showers set up.,DELTA AIR LINES SKYCLUB BUSINESS CLASS LOUNGE REVIEW,Atlanta Hartsfield Airport,Business Class,NA,NA,4,5,5,4,3,5,4,4,1
delta-air-lines,/lounge-reviews/delta-air-lines,Delta Air Lines Sky Club Business Class Lounge - Minneapolis St Paul Airport,Brian Smith,Japan,2013-09-15,This lounge is quite large but it does not have enough seats or space for the numbers of people passing through! There was a line out the door at one point to enter. The toilets inside were the same as the ones outside. The food on offer is the same as all Delta lounges which is limited to some raw vegetables with humus chips pretzels and other cheap snack foods. Drinks are similarly uninspired. They had special Johnny Walker drinks but for $15 extra per drink! The seats were stained from overuse. All the passengers were all hooked up to their in-ear phones and speaking loudly to people somewhere else about business making it really loud and strange. The only good thing about the lounge is the fact you get free wifi. As a passenger on an international connection in business class I was allowed to enter. You would have to be insane to pay $50 for a day pass to enter this place.,DELTA AIR LINES SKY CLUB BUSINESS CLASS LOUNGE REVIEW,Minneapolis St Paul Airport,Business Class,NA,NA,2,2,2,2,1,1,5,3,0
british-airways,/lounge-reviews/british-airways,British Airways First/business Class Lounge Customer - Philadelphia Airport,Bill Atkins,NA,2009-12-20,Though this lounge is very new it really is not big enough to handle the 2 flights which leave quite close together in the evening. The staff however are exemplary - very welcoming professional and friendly with a real sense of enjoying their interaction with the passengers. There is a good selection of food and drinks with very acceptable pre-flight dining. If only the T5 lounges were the same as this one.,BRITISH AIRWAYS FIRST/BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Philadelphia Airport,Business Class,NA,NA,5,4,5,4,5,4,5,5,0
delta-air-lines,/lounge-reviews/delta-air-lines,Delta Air Lines Sky Club Business Class Lounge - Detroit Airport,M Mejia,Philippines,2013-04-16,A lot less cosy than what I remembered visiting this lounge 6 years back. I suppose the fact that it was really crowded made it more like a higher end gate waiting lounge than a business class lounge. There were lots of corners where you can potentially find your own corner but I think that the place is approaching overcapacity. There is a good selection of alcoholic and non alcoholic beverages available (with Blue Moon Belgian beer on tap!) and a healthy selection of munchies as well as coffee. Wifi was fast and reliable and there were enough TV screens to help while the time away while waiting for boarding. Toilets were in horrible condition.,DELTA AIR LINES SKY CLUB BUSINESS CLASS LOUNGE REVIEW,Detroit Airport,Business Class,NA,NA,4,4,3,4,4,2,5,3,1
british-airways,/lounge-reviews/british-airways,British Airways Terraces Lounge Customer - Berlin Tegel Airport,D Wright,NA,2009-12-04,It's the attentive staff that makes this lounge a real pleasure. Staff members have always gone the extra mile to deal with seating upgrade and flight change and other special requests. Efficiency and smiles are a great combination. Food and drink are average but adequate. Too bad the washrooms are outside the lounge.,BRITISH AIRWAYS TERRACES LOUNGE CUSTOMER REVIEW,Berlin Tegel Airport,NA,NA,NA,3,4,5,3,3,2,3,4,0
egyptair,/lounge-reviews/egyptair,Business Class - Cairo Airport,Kevin Tunnicliffe,United Kingdom,2007-11-02,The choice of food for our three hour time here was between mini pizzas and croissants which you could then warm up in a none too clean microwave. Choice of drinks was also very limited - we nabbed the last three cans of diet coke in the lounge. Coffee was instant and made with lukewarm water from a flask by a member of staff. Egyptair is a dry airline and so is its lounge. This lounge in terminal one is situated on a balcony but otherwise open to the rest of the airport so noise and so forth a problem. Seating was reasonably comfortable but old and worn. Staff were chatting to themselves except for the toilet attendants who were intent on making you pay for the privilege of using the loos.,BUSINESS CLASS,Cairo Airport,Business Class,NA,NA,1,2,2,1,1,1,1,1,0
british-airways,/lounge-reviews/british-airways,British Airways First Class Concorde Room Lounge Customer - London Heathrow Airport,Bill Atkins,NA,2009-08-11,Had a longish layover due to BA delay and resulting re-booking so decided to use one of the cabanas. These are hotel-style rooms with day bed TV and music and a private bath. Had champagne and lunch delivered to the room so very nice. Then I discovered that the room only had one temperature - freezing cold Also the rooms back up to what may be a kitchen with constant banging of doors and other loud noises. Not very much chance of getting a rest here. Finally moved out into the lounge proper which is already showing some signs of wear and struggles to accomodate everyone at busy times. Restaurant food choices are rather uninspired and presentation not of the highest standard. Service can be inconsistent. For an exclusively First Class lounge this could be better.,BRITISH AIRWAYS FIRST CLASS CONCORDE ROOM LOUNGE CUSTOMER REVIEW,London Heathrow Airport,First Class,NA,NA,4,4,4,4,3,3,4,4,0
delta-air-lines,/lounge-reviews/delta-air-lines,Delta Skyclub Business Class Lounge - Seattle Airport,D Wright,United States,2012-01-23,The new Sky Club at Seatac is a huge improvement over the previous overcrowded club. There is much more space so that it's not teeming with travelers late morning and midday when a number of flights to Asia leave. Excellent facilities for laptops and charging devices. There's a good bar with a number of premium (and pricey) selections - you can still get the house selections at no charge. The snack selection is minimal. Sky Club staff are friendly efficient and helpful as they were in the old club. There's a good view of Mount Rainier out the window - on a clear day.,DELTA SKYCLUB BUSINESS CLASS LOUNGE REVIEW,Seattle Airport,Business Class,NA,NA,5,5,5,4,3,5,5,5,1
delta-air-lines,/lounge-reviews/delta-air-lines,"Delta Air Lines ""sky Club"" Lounges",Brian Smith,Japan,2011-05-01,I went to several Sky Club lounges (MSP MSY RDU) and they are adequate. They do not offer much in the way of food but not bad if your flight is delayed. There is free wifi in all the lounges and even computer use for those not traveling with their own. The one I entered in terminal E at ATL was really not good. It was the old style (not renovated like many are now) quite large but very crowded. There were numerous children in there! Staff behind the bar were unprofessional and talking about inter-lounge politics and not attentive to staff and the bathrooms were dirty and locks didn't lock properly. It's just slightly better than being in the general boarding area.,"DELTA AIR LINES ""SKY CLUB"" LOUNGE REVIEWS",NA,NA,NA,NA,3,2,2,3,3,2,5,2,0
delta-air-lines,/lounge-reviews/delta-air-lines,Delta Air Lines Sky Club Club Lounge - Seattle Airport,D Wright,NA,2010-06-13,Personnel are very pleasant but the facility is grossly overcrowded. Before the purchase of Northwest Delta had its lounge (larger and more comfortable) in the B Concourse. Now that lounge has closed and Sky Club operates in the South Satellite. There are just too many passengers on too many international flights that all seem to leave within an hour or so of each other.,DELTA AIR LINES SKY CLUB CLUB LOUNGE REVIEW,Seattle Airport,NA,NA,NA,3,1,3,4,4,4,4,4,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge - Glasgow Prestwick Airport,G Smith,Australia,2015-01-27,A relatively new lounge and a VAST improvement on the previous offering at Glasgow. Typical Emirates decor but very light and open. Staff at the reception desk were welcoming and took the time to give a personal tour of the lounge facilities to first time visitors. Seating gave a high level of privacy if required as well as more communal seating arrangements. Food and drink selection excellent and staff were attentive to ensuring the were replaced or topped up regularly. Business area was well sited and conducive to getting urgent work matters tidied up before boarding.,EMIRATES BUSINESS CLASS LOUNGE REVIEW,Glasgow Prestwick Airport,Business Class,NA,NA,5,5,5,5,5,5,5,5,1
emirates,/lounge-reviews/emirates,Emirates Business Class Coral Lounge - Phuket Airport,H Smith,United Kingdom,2014-07-19,Very small No wine or spirits on offer not a lot of food choice. Toilets outside of the lounge a few minutes walk away. Asked about wine and was told if I wanted it I had to go and buy it not good for someone who is travelling Business Class! Asked for a cup of tea which was produced without any milk asked for the milk none arrived so went back to ask again and the waitress was busy chatting to her friend and then finally acknowledged me.,EMIRATES BUSINESS CLASS CORAL LOUNGE REVIEW,Phuket Airport,Business Class,NA,NA,1,1,3,1,1,1,1,2,0
ethiopian-airlines,/lounge-reviews/ethiopian-airlines,Ethiopian Airlines Business Class Lounge Customer - Lusaka Airport,Keith Rogers,NA,2010-11-20,Basic shared lounge for a number of airlines. Dial up but free internet slow but better than nothing. Food basic but fine and drink selection OK. Simple overall but better than nothing.,ETHIOPIAN AIRLINES BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Lusaka Airport,Business Class,NA,NA,3,3,3,3,3,0,3,3,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge - Dubai Airport,H Smith,United Kingdom,2014-07-19,Very nice lounge as stated before this is a large terminal so be prepared to walk. Was there both times at breakfast times and didn't find it crowded nice choice of food wine spirits etc. Toilets and showers were very clean.,EMIRATES BUSINESS CLASS LOUNGE REVIEW,Dubai Airport,Business Class,NA,NA,5,5,5,5,5,5,5,5,1
emirates,/lounge-reviews/emirates,Emirates First / Business Class Lounge - Sydney Airport,Kevin Tunnicliffe,United Kingdom,2014-02-20,A very nice lounge to use with good staff service. Excellent fillet steak followed by tart citron cheese biscuits and coffee. Perfect to eat there as it is a late evening departure.,EMIRATES FIRST / BUSINESS CLASS LOUNGE REVIEW,Sydney Airport,Business Class,NA,NA,5,5,5,5,5,5,5,5,1
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge - Istanbul Ataturk Airport,Scott Waterfall,Australia,2013-11-15,This was a great lounge with plenty of food and drink. The staff were very friendly and couldn't do enough for me.,EMIRATES BUSINESS CLASS LOUNGE REVIEW,Istanbul Ataturk Airport,Business Class,NA,NA,5,5,5,5,5,5,4,5,1
eva-air,/lounge-reviews/eva-air,Aspire Lounge 41 - Amsterdam Schiphol Airport,Sabrina Falhaber,Netherlands,2015-08-01,"As an EVA Air Business Class passenger I spent some time at the Aspire Lounge 41 before my flight to Bangkok. The staff were friendly and professional and kept the place very clean. The lounge is very light with large windows overlooking the tarmac. There's a variety of seats including lounge chairs. The food and beverages are ok, but nothing special. I'd like to see some more options in snacks and non-alcoholic beverages like for example a variety of juices. There is a pay for shower available but I didn't use it. WiFi connection was easy and good. Overall it was a comfortable experience, a little improvement on the catering would give it that extra touch.",Aspire Lounge 41,Amsterdam Schiphol Airport,Business Class,31-07-2015,Solo Leisure,7,5,5,3,3,NA,5,5,1
emirates,/lounge-reviews/emirates,Emirates First Class Lounge - Dubai Airport,Kevin Tunnicliffe,United Kingdom,2013-10-06,Very disappointing to be honest. The seating and service from staff was great but like the business class lounge at this airport it was very noisy because the general concourse and duty free area on the floor below is open to both first and business class lounges in the centre and the noise travels up and in. The food was marginally better than the business class lounge but to get toast and butter you had to go into the dining room sit wait to be served and then wait for the toast. All a bit over the top. Toilets and showers were exactly the same as in the business class lounge. Champagne was a little better I was told but the diet coke tasted just the same.,EMIRATES FIRST CLASS LOUNGE REVIEW,Dubai Airport,First Class,NA,NA,4,4,5,5,3,4,5,5,1
emirates,/lounge-reviews/emirates,"Emirates ""giotto"" Business Class Lounge - Rome Fiumicino Airport",G Jones,Australia,2013-10-06,No towels for showers. Food is pre prepared salads and sandwiches. If you are booking a flight out of Rome choose another carrier.,"EMIRATES ""GIOTTO"" BUSINESS CLASS LOUNGE REVIEW",Rome Fiumicino Airport,Business Class,NA,NA,2,2,3,3,1,1,3,2,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge - Dubai Airport,D Olsson,Australia,2013-05-29,"Sprawling lounge with excellent food and drink but it was crowded even at midnight. Major design flaw in that the designated ""quiet zone"" packed with lounges and beds is the noisiest part of the lounge with very loud announcement speakers and noise from the terminals below. Very difficult to get any sleep in the lounge even after midnight.",EMIRATES BUSINESS CLASS LOUNGE REVIEW,Dubai Airport,Business Class,NA,NA,4,4,4,5,5,4,4,5,1
etihad-airways,/lounge-reviews/etihad-airways,Etihad Airways Business Class Lounge - Abu Dhabi Airport,Stephen Taynton,Kazakhstan,2012-01-23,This lounge is overcrowded and very noisy. Food good great service but we were there from 2100 to 0240 and it gradually got worse with a number of people standing up and not being able to get a seat at all. I do not agree with the idea of asking people traveling in economy to use another lounge. I will in future organise my connections so I can limit time in this lounge.,ETIHAD AIRWAYS BUSINESS CLASS LOUNGE REVIEW,Abu Dhabi Airport,Business Class,NA,NA,4,3,4,5,5,4,3,4,0
finnair,/lounge-reviews/finnair,Finnair Business Class Lounge - Helsinki Vantaa Airport,Trevor Young,Australia,2014-10-22,Pleasantly surprised by this lounge. Choice of various styles of seating. Plenty of hot food choices which was good as we had a five hour layover. What was exceptional was seeing a chef testing the temperature of the food in trays. I have not seen this before anywhere and many times endured cold offerings even in so called first tier airlines. Most impressed with Finnair for this.,FINNAIR BUSINESS CLASS LOUNGE REVIEW,Helsinki Vantaa Airport,Business Class,NA,NA,5,5,5,5,5,4,5,5,1
finnair,/lounge-reviews/finnair,Finnair Business Class Lounge - Helsinki Vantaa Airport,K Singer,Australia,2014-08-12,Used the Non Schengen Lounge for our late night departure ex Helsinki. The Lounge was clean and very comfortable with plenty of choices for Drinks both Alcoholic and Soft Drinks. As this was the last flight for the night there were only a few limb lettuce leaves and Soup left so if you planned to Eat before the flight you would be very disappointed!,FINNAIR BUSINESS CLASS LOUNGE REVIEW,Helsinki Vantaa Airport,Business Class,NA,NA,4,5,5,4,1,4,5,4,1
etihad-airways,/lounge-reviews/etihad-airways,Etihad Airways Business Class Lounge - Abu Dhabi Airport,Kevin Tunnicliffe,United Kingdom,2011-09-17,Quite a small but pleasant lounge. Nice reception from the staff and frequent offer to refill drinks and so forth. As it was an early flight we enjoyed a cooked to order breakfast. Very good. You could also help yourself to cold cuts and bakery if you didn't want a cooked meal.,ETIHAD AIRWAYS BUSINESS CLASS LOUNGE REVIEW,Abu Dhabi Airport,Business Class,NA,NA,4,5,5,5,3,4,4,4,1
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge - Mauritius Airport,Ravi Mene,United Kingdom,2012-09-10,The lounge is smart with comfortable seats but air conditioning was not on and the lounge was very uncomfortable. A group of passengers got very loud and were becoming a distraction and disturbing other passengers. When brought to the attention of the staff they were not interested. Food and drinks were adequate several TVs.,EMIRATES BUSINESS CLASS LOUNGE REVIEW,Mauritius Airport,Business Class,NA,NA,4,3,4,4,3,4,4,3,1
emirates,/lounge-reviews/emirates,Emirates First & Business Class Lounge - Colombo Airport,K Franklin,Sri Lanka,2012-05-21,The first time I have used this new lounge and a great improvement from the shared lounge that Emirates used before. The lounge is not that easy to find. It is located near the arrival desks on the left hand side via a lift to the 3rd floor. Once found it is clean only thing missing is a smoking area. Food excellent but limited choice of drinks but for Sri Lanka this is heaven and compared to the shared lounge is a real treat. Staff friendly and helpful.,EMIRATES FIRST & BUSINESS CLASS LOUNGE REVIEW,Colombo Airport,Business Class,NA,NA,4,5,5,3,4,5,0,5,1
etihad-airways,/lounge-reviews/etihad-airways,Etihad Airways Business Class Lounge Customer - New York JFK Airport,Stephen Taynton,NA,2010-08-28,This is not an Etihad lounge as they do not have one at JFK. This lounge is so poor it is unbelievable unhappy person on reception only one person cleaning up the food way below lounge level no champagne warm white wine. We left as soon as possible. Avoid this place it really is very bad.,ETIHAD AIRWAYS BUSINESS CLASS LOUNGE CUSTOMER REVIEW,New York JFK Airport,Business Class,NA,NA,1,2,2,2,2,0,0,2,0
etihad-airways,/lounge-reviews/etihad-airways,Etihad Airways Business Class Lounge Customer - Abu Dhabi Airport,Stephen Taynton,NA,2010-01-12,Although this is the new lounge in Terminal 3 it can get very crowded. Food and beverage is good but seating is a little close together and there is not much privacy. The Six Senses Spa is great. Overall not a bad lounge but I do not know why Etihad chose to create such a small lounge in contrast to the number of people who use it. Etihad needs to attend to the washrooms as they were not what you would expect from a business class lounge.,ETIHAD AIRWAYS BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Abu Dhabi Airport,Business Class,NA,NA,4,3,4,4,4,3,4,4,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge - Dubai Airport,C Smith,Spain,2012-05-08,Far too small for the number of passengers. What idiot calculated that 10 urinals would be sufficient for the hundreds of male passengers? Queuing in the cramped sweaty lavatory is NOT what you want after a 14 hour flight from Brisbane. The whole lounge is a disaster area and quite a joke after reading the Emirates web-site description.,EMIRATES BUSINESS CLASS LOUNGE REVIEW,Dubai Airport,Business Class,NA,NA,3,2,3,3,3,1,3,4,0
etihad-airways,/lounge-reviews/etihad-airways,Etihad Airways Business Class Lounge Customer - London Heathrow Airport,Stephen Taynton,NA,2010-01-12,The a la carte dining was superb with great attention by the staff. Again the Six Senses Spa is great and just what you need before a long flight. The food and beverage section is well maintained and is of a high quality. Overall this is a fine lounge and rates as one of the best I have been in.,ETIHAD AIRWAYS BUSINESS CLASS LOUNGE CUSTOMER REVIEW,London Heathrow Airport,Business Class,NA,NA,5,5,5,5,5,4,4,5,0
etihad-airways,/lounge-reviews/etihad-airways,Etihad Airways Business Class Lounge Customer - Abu Dhabi Airport,A Mendoza,NA,2009-12-04,Excellent catering and drinks selection complete with bar service. Abundant large screen iMacs for use as well as Wi-fi. Well-kept though few toilets with a single shower so there can be a queue. There is a Six Senses Spa which gives complimentary 15 minute treatments with free clothes pressing. Inside the Spa are 6 more showers. The rush hour seems to be from 8-9 am. It was virtually empty before and after that.,ETIHAD AIRWAYS BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Abu Dhabi Airport,Business Class,NA,NA,5,4,5,5,5,4,4,5,0
emirates,/lounge-reviews/emirates,Emirates First Class Lounge Customer - Dubai Airport,K Franklin,NA,2010-10-17,I was very impressed with the service and food - well run clean and enjoyable visit. A shame they do not use the same food and quality on the planes.,EMIRATES FIRST CLASS LOUNGE CUSTOMER REVIEW,Dubai Airport,First Class,NA,NA,4,5,4,3,5,5,3,5,0
emirates,/lounge-reviews/emirates,Emirates First Class Lounge Customer - Dubai Airport,K Franklin,NA,2010-07-14,I have used this lounge about 7 times this year. As a smoker I thank Emirates for providing a smoking area. The staff were excellent - I have yet to try the A la Carte dinning as I only spend about one hour in the lounge. I would like to have trolleys for passengers when leaving the lounge as sometimes its a long way to the gates and secondly a larger selection of drinks.,EMIRATES FIRST CLASS LOUNGE CUSTOMER REVIEW,Dubai Airport,First Class,NA,NA,4,5,5,2,4,4,3,5,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge Customer - Birmingham Airport,Kevin Tunnicliffe,NA,2010-06-11,Emirates have produced a lounge of exceptional comfort and service. The new lounge offers comfortable seating good business services and excellent food and drinks - the style follows Emirates other lounges.,EMIRATES BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Birmingham Airport,Business Class,NA,NA,5,5,5,5,5,5,4,5,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge Customer - Dubai Airport,Kevin Tunnicliffe,NA,2010-02-01,It could be a good lounge is a little more thought went into it. I have got over the vastness of it and strange layout meandering over the first floor of the terminal. The downsides are the overcrowded and impersonal greeting at the reception the poor shower facilities and slow internet service. Upside is the good food and extensive beverages on offer.,EMIRATES BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Dubai Airport,Business Class,NA,NA,3,4,3,5,4,2,2,4,0
emirates,/lounge-reviews/emirates,Emirates Business Class Lounge Customer - Dubai Airport,J Singh,NA,2009-12-07,Disappointing - felt the lounge in the old terminal was better. In the T3 lounge no comfortable areas to sit - tip go to the furthest end of the lounge in front of the kids area as its quieter there if you need to rest. A very confusing lounge - certainly not a business lounge at all more like a waiting room with free food - which costs you the price of a business ticket!,EMIRATES BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Dubai Airport,Business Class,NA,NA,4,3,4,3,5,3,4,3,0
garuda-indonesia,/lounge-reviews/garuda-indonesia,Garuda Indonesia Business Class Lounge - Denpasar Bali Airport,Tony Hall,Australia,2014-08-05,Domestic departures was through the old domestic arrivals area. Business lounges for both domestic and international flights were fenced off parts of the main concourses with no computers available. No alcohol was on display but I discovered that in the international lounge a waitress would bring you a glass of wine if you asked for one.,GARUDA INDONESIA BUSINESS CLASS LOUNGE REVIEW,Denpasar Bali Airport,Business Class,NA,NA,2,3,3,1,3,1,1,4,0
garuda-indonesia,/lounge-reviews/garuda-indonesia,Garuda Indonesia Business Class Lounge - Jakarta Airport,Tony Hall,Australia,2014-08-05,No alcoholic beverages are available (or at least not on display). The domestic lounge had very worn furniture with rips in some of the upholstery. The domestic lounge had a shower in the mens toilet which I used but only cold water.,GARUDA INDONESIA BUSINESS CLASS LOUNGE REVIEW,Jakarta Airport,Business Class,NA,NA,2,3,3,1,3,1,2,4,0
gulf-air,/lounge-reviews/gulf-air,Gulf Air Business Class Lounge - London Heathrow Airport,Kim Thomsen,United Kingdom,2014-10-04,A nice little lounge located next to gate 7 in Terminal 4. Greeting was friendly and professional. Great views over the southern runway and the stands outside. Food and drink selection was very good but cannot quite compete with the Qatar Airways lounge. Small terminals with movies and series placed at most tables for entertainment. 3 Mac terminals with internet access if you have forgotten your computer and WiFi is available in the lounge as well. Very nice restrooms with showers if required.,GULF AIR BUSINESS CLASS LOUNGE REVIEW,London Heathrow Airport,Business Class,NA,NA,5,5,5,5,4,5,5,4,1
gulf-air,/lounge-reviews/gulf-air,Gulf Air First Class Lounge - London Heathrow Airport,G Becque,United Kingdom,2012-01-24,Excellent lounge overlooking the departure gate. Very welcoming with good selection of food and drink and a good variety of seating options. Nice bathrooms. Friendly staff and good service.,GULF AIR FIRST CLASS LOUNGE REVIEW,London Heathrow Airport,First Class,NA,NA,4,4,4,5,5,5,4,4,1
gulf-air,/lounge-reviews/gulf-air,Gulf Air Business Class Lounge Customer - London Heathrow Airport,G Becque,NA,2006-12-29,This is a haven of peace at T3 and certainly one of the best lounges at Heathrow. Although small it has a calm feeling and has full facilities including full bar with good fizz and tasty snacks. Full internet for those who need to work or perhaps relax under the drapes awaiting your call to board. Gulf will lay on a buggy on request and also you are encouraged not to go to the gate until called from the lounge so you can board last. Look forward to trying the 5* lounge at BAH and the soon to be refurbished Gulf lounge at MCT,GULF AIR BUSINESS CLASS LOUNGE CUSTOMER REVIEW,London Heathrow Airport,Business Class,NA,NA,4,4,4,4,4,4,4,4,0
gulf-air,/lounge-reviews/gulf-air,Gulf Air First Class Lounge - Bahrain Airport,G Becque,NA,2006-09-28,GF lounge at BAH is the best I have encountered. From being met at the reception desk by the most courteous staff to being escorted to your gate if requested by the most profesional staff it is a truly enjoyable experience. Computers free wifi a huge choice of food from hot snacks to sandwiches drinks from the finest champagne to sodas. Staff will also pack you a lunch box for a long haul flight if requested - in this lounge you dont have to ask for anything as everything is offered. The lounge has an Arabian theme which is very comfortable. People often wonder what they are paying for with business and first class prices apart from the wonderful service offered on their flights this 5* star treatment in the lounge would put alot of 5* hotels to shame.,GULF AIR FIRST CLASS LOUNGE REVIEW,Bahrain Airport,First Class,NA,NA,5,5,5,5,5,5,5,5,0
japan-airlines,/lounge-reviews/japan-airlines,Japan Airlines Sakura First Class Lounge - Chicago O'Hare Airport,Bill Atkins,NA,2010-06-30,Very small but a haven of peace as they restrict it only To First Class passengers much to the annoyance of OneWorld Emerald members. Food offering poor and no champagne but polite service and free internet.,JAPAN AIRLINES SAKURA FIRST CLASS LOUNGE REVIEW,Chicago O'Hare Airport,First Class,NA,NA,4,5,5,3,2,0,5,5,0
japan-airlines,/lounge-reviews/japan-airlines,Japan Airlines Sakura First Class Lounge - Tokyo Narita Airport,Bill Atkins,NA,2009-09-18,Although crowded at peak times this is a wonderful lounge. Very friendly and polite staff always looking to help. Great choice of Japanese and Western food and drinks. Only criticism would be small number of restrooms for such a big facility.,JAPAN AIRLINES SAKURA FIRST CLASS LOUNGE REVIEW,Tokyo Narita Airport,First Class,NA,NA,5,5,5,5,4,3,5,5,0
japan-airlines,/lounge-reviews/japan-airlines,Japan Airlines Business Class Sakura Lounge - Tokyo Narita Airport,Brian Smith,NA,2008-08-28,This lounge is for business class premium economy class and their premier class passengers. The first class passengers have a separate one I believe. This lounge was large covering two floors. On the upper floor there is a buffet. Yes an honest to god buffet of food not just packaged snacks. Great offerings of both hot and cold dishes and plenty of seating. As always children annoy me. Why and how do they get into places like this? Their running around and screaming a real turn off.,JAPAN AIRLINES BUSINESS CLASS SAKURA LOUNGE REVIEW,Tokyo Narita Airport,Business Class,NA,NA,4,4,5,4,4,4,4,4,0
klm-royal-dutch-airlines,/lounge-reviews/klm-royal-dutch-airlines,Klm Crown Lounge - Amsterdam Schiphol Airport,Dirk Visser,Netherlands,2011-01-28,Lounge huge with a nice assortment of snacks and drinks and there was a nice beef bourgignon on offer. Plenty of newspapers free WiFi but not the best speed. Staff friendly.,KLM CROWN LOUNGE REVIEW,Amsterdam Schiphol Airport,NA,NA,NA,4,4,4,4,4,3,3,4,0
lan-airlines,/lounge-reviews/lan-airlines,Lan Airlines Business Class Lounge Customer - Santiago De Chile Airport,C Jordan,Argentina,2014-04-14,Run of the mill lounge good selection of newspapers basic food and drink. Wifi. Clean toilets.,LAN AIRLINES BUSINESS CLASS LOUNGE CUSTOMER REVIEW,Santiago De Chile Airport,Business Class,NA,NA,4,4,4,2,2,5,5,5,1
lan-airlines,/lounge-reviews/lan-airlines,Lan Airlines Business Class Lounge Customer,C Jordan,Argentina,2014-03-30,One of the best lounges I have come across. Spacious comfortable seating well stocked with day's newspapers and well stocked bar and food. Spotless toilets.,LAN AIRLINES BUSINESS CLASS LOUNGE CUSTOMER REVIEW,NA,Business Class,NA,NA,5,5,5,5,5,5,5,5,1
lufthansa,/lounge-reviews/lufthansa,Lufthansa Business Class Lounge,S Taylor,Germany,2014-01-13,Fairly simple in all respects but calm and not too busy. Easy to get things done so functionally good. Service is ok but lacks warmth something I have noticed in the lounge on Level G too.,LUFTHANSA BUSINESS CLASS LOUNGE REVIEW,NA,Business Class,NA,NA,4,4,4,3,3,4,5,3,1
lufthansa,/lounge-reviews/lufthansa,Lufthansa Schengen Business Class Lounge,Steven Curfs,Luxembourg,2013-07-20,This is nice new lounge with ok food offerings good selection of beverages and newspapers/magazines. The free WIFI is not fast but works ok for e-mails. The main issue is that it is too small or that too many are allowed into it. In any case it is very difficult to find a place here the toilets are also overcrowded. For some reason they also decided to put just one person in front of the lounge to check your boarding pass so this takes a while especially with people using this employee as an information point. All-in-all good if you manage to find a spot. A definite improvement to the old lounges however.,LUFTHANSA SCHENGEN BUSINESS CLASS LOUNGE REVIEW,NA,Business Class,NA,NA,3,3,3,4,3,3,2,3,1
luxair,/lounge-reviews/luxair,Luxair Business Class Lounge - Luxembourg Airport,Steven Curfs,Luxembourg,2011-11-28,This lounge is very nice with a view on the tarmac reading material good selection of cold dishes desserts and drinks. I have not figured out whether there is free wifi. A good product from Luxair and enjoyable before a flight.,LUXAIR BUSINESS CLASS LOUNGE REVIEW,Luxembourg Airport,Business Class,NA,NA,4,5,5,5,4,0,4,4,1
